,precision,recall,f1-score,support
84679900,0.9503105590062112,0.9935064935064936,0.9714285714285714,154.0
84689000,0.9739583333333334,0.9946808510638298,0.9842105263157894,188.0
84713040,0.9948453608247423,0.9948453608247423,0.9948453608247423,194.0
84715000,0.9540229885057471,0.9595375722543352,0.9567723342939481,173.0
84716040,0.9858156028368794,0.9391891891891891,0.9619377162629758,148.0
84716090,0.9295774647887324,0.9850746268656716,0.9565217391304348,134.0
84717000,0.967741935483871,0.9836065573770492,0.975609756097561,183.0
84718000,0.96045197740113,0.9770114942528736,0.9686609686609686,174.0
84733000,0.883495145631068,0.8921568627450981,0.8878048780487805,102.0
84749010,0.961038961038961,0.9487179487179487,0.9548387096774194,156.0
84749090,0.8583333333333333,0.8956521739130435,0.8765957446808511,115.0
84779000,0.9036144578313253,0.9868421052631579,0.9433962264150944,152.0
84798990,0.9661016949152542,0.9047619047619048,0.9344262295081968,126.0
84799000,0.9495798319327731,0.9416666666666667,0.9456066945606695,120.0
84811000,0.847457627118644,0.8928571428571429,0.8695652173913043,112.0
84812010,0.9784172661870504,0.9927007299270073,0.9855072463768116,137.0
84814000,0.96875,0.5344827586206896,0.6888888888888889,58.0
84818090,0.8028169014084507,0.7808219178082192,0.7916666666666666,73.0
84819000,0.88125,0.9527027027027027,0.9155844155844156,148.0
84821010,0.9890710382513661,0.9731182795698925,0.981029810298103,186.0
84821090,0.9098360655737705,0.940677966101695,0.925,118.0
84822000,0.9702380952380952,0.9819277108433735,0.9760479041916168,166.0
84823000,1.0,0.9830508474576272,0.9914529914529915,177.0
84825000,0.9945054945054945,0.9836956521739131,0.9890710382513661,184.0
84829900,0.9266666666666666,0.9858156028368794,0.9553264604810997,141.0
84831090,0.8695652173913043,0.6779661016949152,0.7619047619047619,59.0
84833010,0.9411764705882353,0.6037735849056604,0.735632183908046,53.0
84833020,1.0,0.6190476190476191,0.7647058823529411,42.0
84834011,0.9322033898305084,0.7333333333333333,0.8208955223880597,75.0
84835000,0.7291666666666666,0.7446808510638298,0.7368421052631579,47.0
84836000,0.875,0.7777777777777778,0.8235294117647058,81.0
84839000,0.868421052631579,0.8048780487804879,0.8354430379746836,82.0
84841000,0.948051948051948,0.948051948051948,0.948051948051948,77.0
84842000,0.8837209302325582,0.926829268292683,0.9047619047619048,123.0
84849000,0.9206349206349206,0.943089430894309,0.9317269076305221,123.0
84879010,0.8333333333333334,0.7978723404255319,0.8152173913043478,94.0
84879090,0.8988095238095238,0.9741935483870968,0.934984520123839,155.0
